defect4j_bug_id;project;repository_link;bugfix_commit;pathbugfix;linebugfix;bugintroducingchange_commit;defect4j_patches_path
102;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;610274;/commons/proper/math/trunk/src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java;73;141206;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
103;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;558450;/jakarta/commons/proper/math/trunk/src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java;106;141214;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
104;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;549278;/jakarta/commons/proper/math/trunk/src/java/org/apache/commons/math/special/Gamma.java;37;141013;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
105;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;419439;/jakarta/commons/proper/math/trunk/src/java/org/apache/commons/math/stat/regression/SimpleRegression.java;249;141454;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
1;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1507169;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;468;1408537;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
1;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1507169;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;471;1384126;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
4;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1470822;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java;35;828943;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
4;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1470822;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java;45;789567;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
4;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1470822;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java;50;789567;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
4;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1470822;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java;76;1436770;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
6;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1411850;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;95;1146844;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
7;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1407973;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;452;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
7;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1407973;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;457;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
8;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390980;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java;1096;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
8;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390980;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java;1108;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;304;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;307;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;308;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;309;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;310;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;312;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
10;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1390779;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateParser.java;314;1236055;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
13;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1295134;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/SerializationUtils.java;265;1153046;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
14;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1234915;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;782;920543;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
15;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1203429;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;219;963845;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
15;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1203429;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;220;963845;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
15;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1203429;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;221;963845;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
15;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1203429;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;662;963845;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
16;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1160660;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;458;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;82;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;83;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;86;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;89;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;90;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;93;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;94;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;95;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;96;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;98;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
17;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146844;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;102;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
18;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146138;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java;489;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
18;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146138;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java;490;137932;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
18;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1146138;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java;491;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
19;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1088899;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;47;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
19;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1088899;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;69;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
19;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1142389;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;36;1065215;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
20;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1136518;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;3385;451394;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
20;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1142381;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;3298;451394;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
20;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1142381;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;3299;826958;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
20;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1142381;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;3388;826958;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
21;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1066645;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/DateUtils.java;265;137982;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
22;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1059749;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/Fraction.java;583;598705;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
24;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1054202;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;1413;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
26;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;895322;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java;820;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
27;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;1034798;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/text/translate/EntityArrays.java;74;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
27;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;981736;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/math/NumberUtils.java;479;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
28;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;956787;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;64;787560;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
29;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;949223;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/SystemUtils.java;1672;949140;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923386;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1568;137299;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923386;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1569;137299;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1379;137554;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1440;920543;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1452;922703;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1454;922703;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1494;920543;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
30;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;923525;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/StringUtils.java;1533;137554;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;104;754810;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;105;753645;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;106;754810;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;109;754810;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;111;447989;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;154;695951;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
32;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907373;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;540;695951;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
33;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;907102;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/ClassUtils.java;909;594396;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
34;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;906673;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;164;137353;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
34;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;906676;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;148;906673;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
34;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;906676;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;149;906673;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
34;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;906676;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java;164;137353;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
35;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;895322;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/ArrayUtils.java;3566;813971;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
35;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;895322;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/ArrayUtils.java;3567;813971;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
35;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;899929;/commons/proper/lang/trunk/src/main/java/org/apache/commons/lang3/ArrayUtils.java;3288;754810;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
36;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;893088;/commons/proper/lang/trunk/src/java/org/apache/commons/lang3/math/NumberUtils.java;491;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
37;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;891316;/commons/proper/lang/trunk/src/java/org/apache/commons/lang3/ArrayUtils.java;2962;137762;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
40;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;828317;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringUtils.java;1048;412200;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
41;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;824597;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/ClassUtils.java;240;137858;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
41;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;825420;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/ClassUtils.java;198;594394;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
42;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;749095;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/Entities.java;828;201875;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
42;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;749095;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/Entities.java;831;201875;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;86;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;102;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;127;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;143;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;153;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;159;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;176;137278;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;241;588534;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
46;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;643953;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/StringEscapeUtils.java;242;588534;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
48;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;611543;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/builder/EqualsBuilder.java;381;137017;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;284;137772;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;285;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;290;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;291;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;464;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;465;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;470;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
50;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;590551;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;471;137221;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
53;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;564053;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/DateUtils.java;643;424192;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
53;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;564053;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/DateUtils.java;644;424192;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
53;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;564053;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/DateUtils.java;652;424192;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
53;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;564053;/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/DateUtils.java;653;424192;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
55;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;504351;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/StopWatch.java;118;137205;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
56;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;490387;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;137;137361;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
56;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;490387;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/time/FastDateFormat.java;141;137361;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
57;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;489749;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/LocaleUtils.java;223;291219;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
58;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;488819;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/math/NumberUtils.java;454;137379;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
59;commons-lang;https://svn.apache.org/viewvc/commons/proper/lang/;469696;/jakarta/commons/proper/lang/trunk/src/java/org/apache/commons/lang/text/StrBuilder.java;884;137978;https://github.com/rjust/defects4j/tree/master/framework/projects/Lang/patches/
